text,label,num_label
"তিনি গণিত পরীক্ষার জন্য পড়াশোনা করেছেন, তবুও তিনি কঠিন সমস্যাগুলি সমাধান করার জন্য সংগ্রাম করেছেন",Compound,2
"রেস্তোঁরাটি পূর্ণ ছিল, তবে তারা উইন্ডো দিয়ে একটি টেবিল পেতে সক্ষম হয়েছিল",Compound,2
তিনি বই ধার করতে লাইব্রেরিতে গিয়েছিলেন এবং তিনি একটি নতুন লেখক আবিষ্কার করেছিলেন,Compound,2
তারা একটি রোমাঞ্চকর হরর মুভি দেখেছিল এবং তারা সন্ত্রাসে চিৎকার করেছিল,Compound,2
"তিনি একটি নতুন রেসিপি চেষ্টা করেছিলেন, এবং এটি একটি সুস্বাদু সাফল্য হিসাবে প্রমাণিত",Compound,2
বাচ্চারা স্যান্ডবক্সে খেলেছিল এবং তারা স্যান্ডক্যাসল তৈরি করেছিল,Compound,2
"তিনি পুলটিতে সাঁতার কাটতে গিয়েছিলেন, এবং তিনি শীতল জল উপভোগ করেছেন",Compound,2
তারা প্রকৃতি সম্পর্কে একটি ডকুমেন্টারি দেখেছিল এবং তারা বিভিন্ন বাস্তুতন্ত্র সম্পর্কে শিখেছে,Compound,2
"তিনি তার ঘরটি পরিষ্কার করেছেন, তবে এটি দ্রুত আবার অগোছালো হয়ে উঠল",Compound,2
"বিড়ালটি তাদের কোলে কুঁকড়ে যাওয়ার সাথে সাথে purrded, এবং তারা এর নরম পশম স্ট্রোক করে",Compound,2
"তিনি তার কাজটি তাড়াতাড়ি শেষ করেছেন, তাই তিনি একটি ভাল প্রাপ্য বিরতি নেওয়ার সিদ্ধান্ত নিয়েছেন",Compound,2
